time, x, z
18397112, 279, 94
18398640, 278, 93
18400172, 279, 94
18401700, 279, 93
18403232, 280, 93
18404760, 282, 94
18406292, 283, 93
18407820, 282, 93
18409352, 281, 94
18410880, 280, 93
18412412, 280, 92
18413940, 280, 92
18415472, 280, 92
18417000, 280, 93
18418532, 280, 92
18420060, 280, 92
18421592, 281, 94
18423120, 282, 94
18424652, 282, 94
18426180, 281, 95
18427712, 280, 94
18429240, 279, 95
18430772, 279, 94
18432300, 279, 93
18433832, 280, 94
18435360, 280, 93
18436892, 279, 93
18438420, 280, 92
18439952, 280, 93
18441480, 282, 93
18443012, 282, 93
18444540, 282, 94
18446072, 281, 94
18447600, 280, 95
18449132, 279, 94
18450660, 280, 94
18452192, 280, 94
18453720, 281, 93
18455252, 280, 93
18456780, 279, 93
18458312, 280, 94
18459840, 280, 95
18461372, 281, 94
18462900, 281, 95
18464432, 280, 94
18465960, 282, 95
18467492, 280, 94
18469020, 280, 94
18470552, 280, 94
18472080, 281, 94
18473612, 281, 93
18475144, 282, 94
18476672, 282, 93
18478200, 283, 93
18479732, 282, 94
18481264, 280, 94
18482792, 279, 94
18484320, 279, 92
18485852, 279, 92
18487384, 279, 92
18488912, 280, 94
18490440, 281, 92
18491972, 280, 93
18493504, 278, 93
18495032, 277, 94
18496560, 278, 93
18498092, 278, 93
18499624, 278, 93
18501152, 279, 95
18502680, 280, 95
18504212, 280, 94
18505748, 279, 92
18507272, 279, 92
18508808, 280, 92
18510332, 280, 93
18511860, 280, 92
18513392, 280, 92
18514920, 280, 93
18516452, 279, 91
18517980, 279, 90
18519512, 279, 91
18521040, 281, 91
18522572, 281, 91
18524100, 281, 93
18525632, 281, 94
18527160, 281, 93
18528692, 282, 92
18530220, 282, 91
18531752, 283, 91
18533280, 281, 91
18534812, 281, 91
18536340, 281, 91
18537872, 282, 91
18539400, 283, 92
18540932, 282, 92
18542460, 282, 93
18543992, 281, 93
18545520, 281, 93
18547052, 280, 92
18548580, 279, 91
18550112, 279, 91
18551640, 279, 92
18553172, 279, 91
18554700, 279, 92
18556232, 279, 92
18557760, 280, 92
18559292, 280, 92
18560820, 280, 92
18562352, 280, 92
18563880, 279, 93
18565412, 280, 93
18566940, 279, 92
18568472, 279, 91
18570000, 279, 91
18571532, 280, 91
18573060, 280, 93
18574592, 281, 92
18576120, 281, 94
18577652, 282, 92
18579180, 281, 92
18580712, 280, 93
18582240, 279, 93
18583772, 279, 93
18585300, 279, 92
18586832, 279, 91
18588360, 279, 91
18589892, 280, 92
18591420, 281, 92
18592952, 282, 92
18594480, 281, 92
18596012, 280, 92
18597540, 280, 92
18599072, 280, 92
18600600, 281, 92
18602132, 279, 92
18603660, 279, 92
18605192, 278, 92
18606720, 278, 91
18608256, 279, 93
18609780, 281, 95
18611312, 281, 94
18612840, 280, 94
18614376, 279, 93
18615900, 278, 93
18617432, 279, 94
18618960, 280, 93
18620496, 279, 92
18622020, 279, 92
18623552, 279, 93
18625080, 279, 94
18626616, 280, 92
18628140, 279, 93
18629672, 279, 95
18631200, 279, 94
18632736, 279, 93
18634260, 278, 91
18635796, 279, 91
18637320, 279, 90
18638856, 281, 90
18640380, 282, 89
18641912, 281, 91
18643440, 281, 88
18644972, 279, 88
18646500, 278, 90
18648032, 279, 90
18649560, 279, 89
18651092, 279, 88
18652620, 279, 90
18654152, 279, 90
18655680, 279, 90
18657212, 280, 90
18658740, 280, 91
18660272, 281, 90
18661800, 280, 89
18663332, 279, 89
18664860, 280, 90
18666392, 281, 90
18667920, 281, 90
18669452, 279, 90
18670980, 278, 89
18672512, 279, 89
18674040, 278, 90
18675572, 278, 91
18677100, 278, 92
18678632, 278, 91
18680160, 279, 91
18681692, 278, 90
18683220, 278, 90
18684752, 278, 89
18686280, 279, 90
18687812, 280, 90
18689340, 280, 91
18690872, 280, 91
18692400, 282, 91
18693932, 281, 90
18695460, 280, 92
18696992, 280, 92
18698520, 280, 91
18700052, 280, 91
18701584, 280, 90
18703112, 279, 91
18704640, 280, 91
18706172, 280, 91
18707700, 280, 91
18709232, 279, 91
18710760, 279, 91
18712292, 279, 92
18713820, 280, 91
18715352, 280, 90
18716880, 281, 91
18718412, 280, 91
18719940, 280, 90
18721472, 279, 90
18723000, 279, 90
18724532, 280, 90
18726060, 280, 90
18727592, 280, 90
18729120, 282, 90
18730652, 280, 91
18732180, 279, 91
18733712, 278, 91
18735240, 277, 91
18736772, 278, 90
18738304, 277, 90
18739832, 278, 90
18741360, 281, 90
18742892, 279, 89
18744424, 279, 89
18745952, 279, 88
18747480, 279, 89
18749012, 280, 90
18750544, 280, 90
18752072, 279, 90
18753600, 279, 91
18755132, 280, 90
18756664, 279, 93
18758192, 280, 91
18759720, 281, 91
18761252, 280, 91
18762784, 279, 90
18764312, 277, 90
18765844, 277, 89
18767372, 277, 90
18768908, 278, 90
18770432, 278, 92
18771960, 278, 90
18773492, 278, 90
18775020, 279, 90
18776552, 280, 90
18778080, 280, 91
18779612, 279, 91
18781140, 278, 90
18782672, 278, 90
18784200, 279, 89
18785732, 278, 89
18787260, 277, 89
18788792, 277, 89
18790320, 278, 89
18791852, 278, 90
18793380, 278, 90
18794912, 278, 90
18796440, 279, 89
18797972, 279, 90
18799500, 279, 90
18801032, 278, 91
18802560, 277, 91
18804092, 276, 92
18805620, 276, 92
18807152, 277, 92
18808680, 278, 92
18810212, 279, 92
18811740, 280, 92
18813272, 280, 92
18814800, 280, 93
18816332, 279, 93
18817860, 280, 91
18819392, 280, 90
18820920, 279, 90
18822452, 278, 89
18823980, 278, 89
18825512, 278, 89
18827040, 278, 90
18828572, 278, 90
18830100, 278, 91
18831632, 278, 91
18833160, 278, 90
18834692, 277, 90
18836220, 277, 89
18837752, 277, 88
18839280, 278, 89
18840812, 278, 90
18842340, 278, 91
18843872, 279, 90
18845400, 280, 90
18846932, 280, 91
18848460, 279, 90
18849992, 278, 90
18851520, 278, 89
18853052, 279, 90
18854580, 280, 89
18856112, 281, 89
18857640, 280, 90
18859172, 280, 90
18860700, 279, 90
18862232, 279, 90
18863760, 279, 89
18865296, 279, 90
18866820, 279, 89
18868352, 279, 88
18869880, 279, 89
18871416, 279, 90
18872940, 279, 90
18874472, 279, 90
18876000, 281, 90
18877536, 280, 89
18879060, 280, 89
18880592, 279, 88
18882120, 279, 88
18883656, 278, 90
18885180, 278, 89
18886712, 278, 89
18888240, 279, 89
18889776, 279, 89
18891300, 279, 89
18892832, 280, 89
18894360, 281, 89
18895896, 280, 89
18897420, 279, 89
18898956, 278, 89
18900480, 280, 89
18902012, 279, 90
18903540, 280, 89
18905072, 280, 90
18906600, 280, 90
18908132, 280, 90
18909660, 280, 90
18911192, 281, 91
18912720, 281, 92
18914252, 281, 91
18915780, 281, 91
18917312, 280, 90
18918840, 278, 89
18920372, 278, 90
18921900, 278, 89
18923432, 277, 90
18924960, 278, 91
18926492, 279, 91
18928020, 279, 92
18929552, 280, 93
18931080, 280, 91
18932612, 279, 91
18934140, 278, 91
18935672, 277, 91
18937200, 277, 91
18938732, 277, 91
18940260, 278, 91
18941792, 279, 91
18943320, 280, 91
18944852, 280, 92
18946380, 278, 91
18947912, 278, 91
18949440, 278, 90
18950972, 278, 91
18952500, 278, 91
18954032, 279, 91
18955560, 279, 90
18957092, 278, 90
18958620, 278, 90
18960152, 279, 90
18961680, 280, 89
18963212, 280, 89
18964744, 280, 90
18966272, 278, 88
18967800, 278, 88
18969332, 278, 87
18970860, 279, 87
18972392, 281, 89
18973920, 281, 89
18975452, 281, 90
18976980, 280, 91
18978512, 280, 91
18980040, 281, 90
18981572, 279, 89
18983100, 278, 88
18984632, 278, 88
18986160, 278, 88
18987692, 278, 88
18989220, 278, 90
18990752, 279, 90
18992280, 279, 89
18993812, 279, 89
18995344, 279, 89
18996872, 279, 89
18998400, 279, 90
18999932, 279, 88
19001464, 278, 88
19002992, 278, 89
19004520, 279, 89
19006052, 279, 88
19007584, 280, 88
19009112, 280, 89
19010640, 279, 89
19012172, 279, 89
19013704, 278, 89
19015232, 277, 89
19016760, 276, 88
19018292, 276, 89
19019824, 275, 90
19021352, 276, 90
19022880, 278, 90
19024412, 279, 90
19025944, 279, 91
19027472, 278, 90
19029008, 279, 89
19030532, 277, 89
19032060, 278, 89
19033592, 278, 90
19035120, 279, 90
19036652, 278, 89
19038180, 278, 89
19039712, 278, 91
19041240, 280, 91
19042772, 279, 91
19044300, 279, 91
19045832, 279, 91
19047360, 279, 90
19048892, 279, 90
19050420, 278, 91
19051952, 278, 90
19053480, 280, 90
19055012, 279, 89
19056540, 279, 90
19058072, 279, 91
19059600, 279, 91
19061132, 278, 91
19062660, 279, 91
19064192, 279, 92
19065720, 280, 92
19067252, 279, 91
19068780, 279, 90
19070312, 279, 91
19071840, 279, 91
19073372, 279, 92
19074900, 279, 91
19076432, 279, 91
19077960, 279, 91
19079492, 279, 90
19081020, 279, 90
19082552, 278, 90
19084080, 278, 88
19085612, 279, 89
19087140, 278, 90
19088672, 278, 91
19090200, 279, 91
19091732, 280, 92
19093260, 280, 91
19094792, 280, 91
19096320, 280, 90
19097852, 279, 90
19099380, 278, 90
19100912, 277, 90
19102440, 277, 90
19103972, 278, 90
19105500, 280, 91
19107032, 281, 90
19108560, 281, 90
19110092, 280, 91
19111620, 279, 90
19113152, 279, 91
19114680, 280, 92
19116212, 279, 91
19117740, 279, 91
19119272, 279, 92
19120800, 279, 91
19122332, 279, 91
19123860, 279, 90
19125392, 279, 91
19126920, 279, 91
19128456, 279, 91
19129980, 280, 91
19131512, 278, 91
19133040, 278, 91
19134576, 278, 90
19136100, 278, 90
19137632, 279, 90
19139160, 279, 91
19140696, 280, 91
19142220, 281, 92
19143752, 281, 92
19145280, 281, 92
19146816, 280, 91
19148340, 279, 90
19149872, 279, 91
19151400, 280, 91
19152936, 279, 91
19154460, 279, 91
19155992, 279, 91
19157520, 281, 92
19159056, 279, 90
19160580, 278, 91
19162116, 278, 91
19163640, 278, 91
19165172, 278, 91
19166700, 278, 91
19168232, 278, 92
19169760, 279, 93
19171292, 279, 93
19172820, 279, 91
19174352, 279, 91
19175880, 279, 91
19177412, 280, 92
19178940, 280, 93
19180472, 278, 93
19182000, 277, 92
19183532, 277, 92
19185060, 278, 92
19186592, 278, 92
19188120, 278, 91
19189652, 279, 91
19191180, 279, 90
19192712, 279, 90
19194240, 279, 90
19195772, 278, 90
19197300, 277, 89
19198832, 277, 90
19200360, 276, 90
19201892, 276, 90
19203420, 276, 90
19204952, 277, 90
19206480, 277, 89
19208012, 279, 89
19209540, 280, 91
19211072, 279, 91
19212600, 280, 91
19214132, 278, 91
19215660, 278, 91
19217192, 278, 90
19218720, 279, 90
19220252, 278, 90
19221780, 277, 91
19223312, 278, 91
19224840, 279, 90
19226372, 280, 90
19227900, 280, 91
19229432, 280, 93
19230960, 282, 92
19232492, 280, 91
19234020, 279, 90
19235552, 279, 91
19237080, 279, 90
19238612, 278, 91
19240140, 278, 93
19241672, 279, 94
19243200, 280, 94
19244732, 281, 95
19246260, 281, 95
19247792, 280, 93
19249320, 279, 93
19250852, 279, 93
19252380, 279, 93
19253912, 279, 94
19255440, 280, 94
19256972, 282, 94
19258504, 281, 94
19260032, 280, 94
19261560, 280, 93
19263092, 279, 93
19264624, 279, 93
19266152, 279, 93
19267680, 279, 93
19269212, 280, 94
19270744, 280, 93
19272272, 280, 93
19273800, 281, 92
19275332, 280, 92
19276864, 280, 91
19278392, 280, 91
19279920, 279, 91
19281452, 279, 91
19282984, 280, 91
19284512, 281, 91
19286040, 282, 91
19287572, 281, 91
19289108, 281, 92
19290632, 280, 94
19292168, 280, 95
19293692, 279, 95
19295220, 278, 95
19296752, 278, 92
19298280, 277, 92
19299812, 277, 92
19301340, 278, 92
19302872, 279, 92
19304400, 280, 92
19305932, 280, 91
19307460, 280, 91
19308992, 280, 93
19310520, 279, 92
19312052, 279, 92
19313580, 278, 91
19315112, 277, 92
19316640, 277, 93
19318172, 277, 93
19319700, 278, 91
19321232, 278, 92
19322760, 279, 92
19324292, 280, 92
19325820, 280, 93
19327352, 280, 94
19328880, 280, 93
19330412, 279, 93
19331940, 279, 93
19333472, 279, 94
19335000, 280, 93
19336532, 279, 92
19338060, 278, 91
19339592, 278, 92
19341120, 278, 93
19342652, 279, 94
19344180, 279, 94
19345712, 280, 93
19347240, 280, 93
19348772, 280, 92
19350300, 279, 93
19351832, 279, 93
19353360, 280, 92
19354892, 280, 94
19356420, 281, 92
19357952, 280, 93
19359480, 279, 93
19361012, 280, 94
19362540, 280, 93
19364072, 281, 93
19365600, 281, 94
19367132, 280, 93
19368660, 280, 93
19370192, 279, 92
19371720, 280, 93
19373252, 280, 92
19374780, 280, 92
19376312, 280, 93
19377840, 280, 91
19379372, 279, 90
19380900, 279, 91
19382432, 279, 91
19383960, 281, 91
19385492, 279, 90
19387020, 279, 90
19388552, 280, 91
19390080, 280, 92
19391616, 280, 93
19393140, 280, 93
19394672, 279, 93
19396200, 278, 93
19397736, 279, 93
19399260, 278, 93
19400792, 279, 92
19402320, 279, 93
19403856, 279, 93
19405380, 280, 93
19406912, 280, 94
19408440, 279, 95
19409976, 279, 96
19411500, 279, 94
19413032, 278, 92
19414560, 278, 92
19416096, 278, 93
19417620, 279, 93
19419156, 280, 92
19420680, 280, 92
19422216, 279, 92
19423740, 280, 92
19425272, 280, 93
19426800, 282, 94
19428332, 282, 94
19429860, 281, 95
19431392, 281, 94
19432920, 283, 95
19434452, 281, 95
19435980, 281, 95
19437512, 281, 94
19439040, 282, 94
19440572, 281, 94
19442100, 281, 94
19443632, 279, 94
19445160, 279, 94
19446692, 279, 93
19448220, 279, 94
19449752, 279, 95
19451280, 280, 94
19452812, 279, 93
19454340, 278, 93
19455872, 279, 92
19457400, 280, 93
19458932, 280, 94
19460460, 280, 95
19461992, 280, 95
19463520, 280, 94
19465052, 279, 94
19466580, 279, 93
19468112, 280, 93
19469640, 280, 95
19471172, 280, 94
19472700, 280, 94
19474232, 281, 93
19475760, 281, 93
19477292, 280, 94
19478820, 280, 94
19480352, 280, 94
19481880, 280, 94
19483412, 279, 94
19484944, 279, 95
19486472, 279, 94
19488000, 279, 94
19489532, 279, 95
19491060, 279, 95
19492592, 281, 95
19494120, 281, 94
19495652, 281, 94
19497180, 280, 94
19498712, 280, 95
19500240, 280, 93
19501772, 280, 93
19503300, 281, 93
19504832, 281, 94
19506360, 281, 95
19507892, 280, 96
19509420, 280, 96
19510952, 279, 95
19512480, 281, 95
19514012, 280, 95
19515540, 281, 95
19517072, 281, 95
19518600, 281, 95
19520132, 281, 94
19521664, 280, 94
19523192, 280, 94
19524720, 280, 93
19526252, 280, 93
19527784, 280, 93
19529312, 280, 94
19530840, 280, 93
19532372, 280, 93
19533904, 280, 94
19535432, 280, 94
19536960, 279, 93
19538492, 279, 93
19540024, 280, 93
19541552, 280, 93
19543080, 281, 93
19544612, 280, 93
19546144, 280, 93
19547672, 280, 93
19549204, 282, 92
19550732, 280, 92
19552268, 280, 91
19553792, 280, 91
19555320, 280, 92
19556852, 281, 93
19558380, 281, 94
19559912, 281, 95
19561440, 282, 93
19562972, 279, 92
19564500, 278, 92
19566032, 277, 93
19567560, 278, 93
19569092, 278, 93
19570620, 278, 93
19572152, 279, 94
19573680, 280, 94
19575212, 280, 93
19576740, 280, 93
19578272, 280, 93
19579800, 281, 93
19581332, 281, 93
19582860, 281, 93
19584392, 280, 94
19585920, 281, 94
19587452, 280, 93
19588980, 281, 93
19590512, 280, 93
19592040, 280, 92
19593572, 279, 92
19595100, 279, 92
19596632, 279, 92
19598160, 279, 94
19599692, 278, 94
19601220, 277, 96
19602752, 277, 95
19604280, 278, 94
19605812, 279, 93
19607340, 279, 92
19608872, 279, 92
19610400, 281, 93
19611932, 280, 94
19613460, 279, 93
19614992, 279, 94
19616520, 280, 93
19618052, 280, 92
19619580, 279, 93
19621112, 280, 91
19622640, 281, 93
19624172, 280, 93
19625700, 282, 94
19627232, 279, 94
19628760, 279, 94
19630292, 279, 93
19631820, 279, 92
19633352, 278, 91
19634880, 279, 93
19636412, 278, 92
19637940, 278, 92
19639472, 280, 93
19641000, 279, 92
19642532, 280, 94
19644060, 280, 94
19645592, 282, 94
19647120, 281, 92
19648656, 280, 92
19650180, 279, 93
19651712, 279, 94
19653240, 279, 93
19654776, 279, 93
19656300, 278, 93
19657832, 278, 94
19659360, 279, 94
19660896, 279, 95
19662420, 280, 94
19663952, 281, 94
19665480, 281, 92
19667016, 281, 92
19668540, 280, 91
19670072, 279, 92
19671600, 279, 93
19673136, 279, 95
19674660, 280, 95
19676192, 281, 94
19677720, 281, 94
19679256, 279, 93
19680780, 278, 93
19682316, 279, 93
19683840, 279, 94
19685372, 279, 94
19686900, 280, 94
19688432, 279, 94
19689960, 279, 93
19691492, 280, 93
19693020, 280, 93
19694552, 280, 93
19696080, 280, 93
19697612, 279, 94
19699140, 279, 95
19700672, 279, 94
19702200, 281, 94
19703732, 281, 94
19705260, 281, 94
19706792, 280, 93
19708320, 280, 93
19709852, 280, 93
19711380, 281, 95
19712912, 281, 95
19714440, 282, 93
19715972, 282, 91
19717500, 280, 92
19719032, 280, 92
19720560, 281, 93
19722092, 281, 94
19723620, 281, 96
19725152, 280, 93
19726680, 281, 91
19728212, 280, 89
19729740, 279, 89
19731272, 279, 90
19732800, 279, 90
19734332, 280, 90
19735860, 280, 90
19737392, 280, 91
19738920, 280, 92
19740452, 281, 94
19741980, 279, 94
19743512, 280, 95
19745040, 281, 92
19746572, 280, 92
19748104, 279, 92
19749632, 278, 94
19751160, 278, 92
19752692, 277, 93
19754220, 278, 92
19755752, 279, 92
19757280, 280, 92
19758812, 280, 94
19760340, 280, 95
19761872, 280, 95
19763400, 282, 95
19764932, 280, 95
19766460, 280, 94
19767992, 280, 93
19769520, 280, 93
19771052, 280, 93
19772580, 281, 93
19774112, 281, 93
19775640, 282, 93
19777172, 282, 94
19778704, 281, 95
19780232, 281, 95
19781760, 280, 94
19783292, 279, 94
19784824, 279, 93
19786352, 279, 93
19787880, 279, 94
19789412, 278, 94
19790944, 278, 95
19792472, 279, 95
19794000, 280, 96
19795532, 280, 95
19797064, 279, 95
19798592, 279, 96
19800120, 279, 94
19801652, 279, 92
19803184, 278, 92
19804712, 277, 93
19806240, 278, 93
19807772, 279, 92
19809304, 280, 92
19810832, 280, 92
19812368, 281, 93
19813892, 280, 93
19815420, 279, 92
19816952, 279, 92
19818480, 281, 92
19820012, 281, 91
19821540, 281, 91
19823072, 280, 90
19824600, 280, 91
19826132, 280, 92
19827660, 280, 92
19829192, 279, 92
19830720, 280, 92
19832252, 279, 92
19833780, 279, 92
19835312, 280, 94
19836840, 281, 93
19838372, 280, 95
19839900, 281, 94
19841432, 281, 93
19842960, 281, 94
19844492, 280, 93
19846020, 280, 93
19847552, 280, 92
19849080, 281, 92
19850612, 280, 92
19852140, 279, 91
19853672, 278, 91
19855200, 278, 91
19856732, 279, 92
19858260, 279, 93
19859792, 280, 93
19861320, 280, 93
19862852, 280, 92
19864380, 280, 94
19865912, 280, 93
19867440, 282, 93
19868972, 279, 93
19870500, 278, 94
19872032, 278, 94
19873560, 278, 94
19875092, 279, 94
19876620, 279, 92
19878152, 279, 92
19879680, 279, 92
19881212, 278, 92
19882740, 278, 91
19884272, 278, 91
19885800, 278, 90
19887332, 279, 91
19888860, 280, 92
19890392, 281, 93
19891920, 281, 93
19893452, 280, 92
19894980, 280, 92
19896512, 280, 92
19898040, 280, 92
19899572, 280, 91
19901100, 280, 91
19902632, 280, 91
19904160, 280, 92
19905692, 279, 91
19907220, 279, 92
19908752, 281, 93
19910280, 282, 93
19911816, 282, 94
19913340, 282, 94
19914872, 282, 92
19916400, 281, 92
19917936, 280, 91
19919460, 279, 92
19920992, 279, 92
19922520, 279, 94
19924056, 279, 94
19925580, 279, 94
19927112, 279, 93
19928640, 280, 93
19930176, 279, 92
19931700, 278, 91
19933232, 278, 90
19934760, 278, 91
19936296, 279, 89
19937820, 279, 90
19939352, 279, 94
19940880, 279, 93
19942416, 280, 94
19943940, 280, 94
19945476, 280, 93
19947000, 279, 92
19948532, 278, 91
19950060, 279, 91
19951592, 279, 92
19953120, 279, 92
19954652, 279, 92
19956180, 280, 93
19957712, 280, 93
19959240, 280, 93
19960772, 280, 93
19962300, 280, 92
19963832, 279, 91
19965360, 280, 92
19966892, 278, 91
19968420, 277, 90
19969952, 277, 91
19971480, 278, 92
19973012, 279, 92
19974540, 281, 93
19976072, 280, 92
19977600, 281, 93
19979132, 279, 93
19980660, 279, 92
19982192, 279, 91
19983720, 279, 91
19985252, 278, 91
19986780, 278, 91
19988312, 278, 90
19989840, 279, 90
19991372, 279, 91
19992900, 279, 91
19994432, 279, 91
19995960, 279, 91
19997492, 279, 90
19999020, 278, 91
20000552, 279, 91
20002080, 280, 90
20003612, 279, 89
20005140, 279, 89
20006672, 279, 90
20008200, 279, 91
20009732, 280, 91
20011260, 279, 93
20012792, 279, 94
20014320, 279, 93
20015852, 278, 90
20017380, 278, 89
20018912, 278, 89
20020440, 279, 90
20021972, 279, 90
20023500, 279, 90
20025032, 280, 90
20026560, 281, 90
20028092, 280, 91
20029620, 280, 89
20031152, 280, 89
20032680, 280, 89
20034212, 281, 89
20035740, 280, 89
20037272, 280, 90
20038800, 281, 91
20040332, 280, 91
20041864, 281, 90
20043392, 281, 90
20044920, 280, 90
20046452, 279, 90
20047984, 279, 90
20049512, 278, 91
20051040, 278, 92
20052572, 278, 92
20054104, 278, 93
20055632, 278, 93
20057160, 279, 93
20058692, 281, 93
20060224, 282, 92
20061752, 281, 91
20063280, 280, 92
20064812, 280, 90
20066344, 278, 91
20067872, 278, 90
20069400, 279, 90
20070932, 279, 89
20072468, 280, 89
20073992, 280, 90
20075528, 279, 90
